Solution Algo,Maze Algo,Multiple,Size,Time,Nv,Nde,Steps,Path Length,Maze Shortest Path
RIGHT HAND RULE,PRIM,0,441,42528,29345,9290,57646,1043,1043
BFS,HUNT_AND_KILL,0,441,53952,79772,15576,79771,1007,1007
RIGHT HAND RULE,HUNT_AND_KILL,0,441,28936,20713,7853,40418,1007,1007
BFS,RECURSIVE_DIVISION,0,441,32096,46244,1387,46243,2993,2993
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,12541,12151,754,16924,3527,2993
BFS,DFS,0,441,21338,29161,7372,29160,5983,5983
RIGHT HAND RULE,DFS,0,441,113188,76959,36877,147934,5983,5983
BFS,PRIM,0,441,51163,75888,12264,75887,1039,1039
RIGHT HAND RULE,PRIM,0,441,111099,72529,23389,144018,1039,1039
BFS,HUNT_AND_KILL,0,441,51222,75442,14661,75441,1115,1115
RIGHT HAND RULE,HUNT_AND_KILL,0,441,112362,74841,29191,148566,1115,1115
BFS,RECURSIVE_DIVISION,0,441,76743,112185,3925,112184,7553,7553
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,62844,54937,3795,79476,8821,7553
BFS,DFS,0,441,62768,90663,22563,90662,18019,18019
RIGHT HAND RULE,DFS,0,441,75330,58773,24678,99526,18019,18019
BFS,PRIM,0,441,53016,78340,12707,78339,1031,1031
RIGHT HAND RULE,PRIM,0,441,99572,65789,21285,130546,1031,1031
BFS,HUNT_AND_KILL,0,441,65134,96779,19025,96778,1079,1079
RIGHT HAND RULE,HUNT_AND_KILL,0,441,110448,73639,28732,146198,1079,1079
BFS,RECURSIVE_DIVISION,0,441,62054,90077,3058,90076,7359,7359
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,44432,40076,2464,56584,8523,7359
BFS,DFS,0,441,21746,30076,7615,30075,6787,6787
RIGHT HAND RULE,DFS,0,441,101203,70307,33418,133826,6787,6787
BFS,PRIM,0,441,60201,88450,14156,88449,939,939
RIGHT HAND RULE,PRIM,0,441,72385,48499,15587,96058,939,939
BFS,HUNT_AND_KILL,0,441,63448,94216,18613,94215,1051,1051
RIGHT HAND RULE,HUNT_AND_KILL,0,441,22627,16333,6157,31614,1051,1051
BFS,RECURSIVE_DIVISION,0,441,75169,110692,3951,110691,7271,7271
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,92976,77806,5681,114526,8653,7271
BFS,DFS,0,441,17799,24259,6292,24258,7119,7119
RIGHT HAND RULE,DFS,0,441,95972,67277,31711,127434,7119,7119
BFS,PRIM,0,441,64970,96797,15729,96796,963,963
RIGHT HAND RULE,PRIM,0,441,84929,56663,18246,112362,963,963
BFS,HUNT_AND_KILL,0,441,27274,39013,7605,39012,903,903
RIGHT HAND RULE,HUNT_AND_KILL,0,441,91485,60659,23725,120414,903,903
BFS,RECURSIVE_DIVISION,0,441,75503,110692,3963,110691,5549,5549
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,66394,54749,4212,80404,6573,5549
BFS,DFS,0,441,24535,34356,8697,34355,8067,8067
RIGHT HAND RULE,DFS,0,441,38673,30167,12993,52266,8067,8067
BFS,PRIM,0,441,65118,96800,15663,96799,1031,1031
RIGHT HAND RULE,PRIM,0,441,51387,35091,11314,69150,1031,1031
BFS,HUNT_AND_KILL,0,441,65032,95308,18734,95307,939,939
RIGHT HAND RULE,HUNT_AND_KILL,0,441,73560,48959,19095,96978,939,939
BFS,RECURSIVE_DIVISION,0,441,71144,102561,3341,102560,7753,7753
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,86359,72415,4935,105996,9127,7753
BFS,DFS,0,441,19647,26724,6787,26723,7811,7811
RIGHT HAND RULE,DFS,0,441,121893,83791,39739,159770,7811,7811
BFS,PRIM,0,441,49209,72808,11665,72807,1099,1099
RIGHT HAND RULE,PRIM,0,441,122763,79745,25650,158390,1099,1099
BFS,HUNT_AND_KILL,0,441,47158,69470,13494,69469,1095,1095
RIGHT HAND RULE,HUNT_AND_KILL,0,441,20864,15071,5657,29046,1095,1095
BFS,RECURSIVE_DIVISION,0,441,72473,104634,3460,104633,7139,7139
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,60223,48845,3372,70842,8207,7139
BFS,DFS,0,441,58572,84560,21074,84559,13855,13855
RIGHT HAND RULE,DFS,0,441,64023,49295,20993,84734,13855,13855
BFS,PRIM,0,441,65686,96607,15692,96606,987,987
RIGHT HAND RULE,PRIM,0,441,89966,59369,19158,117750,987,987
BFS,HUNT_AND_KILL,0,441,65099,96689,18946,96688,899,899
RIGHT HAND RULE,HUNT_AND_KILL,0,441,71767,48013,18652,95126,899,899
BFS,RECURSIVE_DIVISION,0,441,77362,112140,3925,112139,7401,7401
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,66266,56542,3856,82248,8819,7401
BFS,DFS,0,441,26863,37232,9396,37231,8075,8075
RIGHT HAND RULE,DFS,0,441,55203,40351,17978,72626,8075,8075
BFS,PRIM,0,441,44321,63969,10269,63968,971,971
RIGHT HAND RULE,PRIM,0,441,77481,51359,16475,101746,971,971
BFS,HUNT_AND_KILL,0,441,29451,42295,8289,42294,907,907
RIGHT HAND RULE,HUNT_AND_KILL,0,441,92420,61411,23844,121914,907,907
BFS,RECURSIVE_DIVISION,0,441,71777,103404,3679,103403,7369,7369
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,62675,53921,3775,77792,8759,7369
BFS,DFS,0,441,37346,52394,13250,52393,12279,12279
RIGHT HAND RULE,DFS,0,441,102390,72781,33119,133282,12279,12279
BFS,PRIM,0,441,65641,96801,15750,96800,967,967
RIGHT HAND RULE,PRIM,0,441,83385,55727,17908,110486,967,967
BFS,HUNT_AND_KILL,0,441,67309,96468,18881,96467,955,955
RIGHT HAND RULE,HUNT_AND_KILL,0,441,94917,62299,24332,123642,955,955
BFS,RECURSIVE_DIVISION,0,441,62566,91585,3352,91584,3897,3897
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,63025,52167,3915,77928,4519,3897
BFS,DFS,0,441,37832,53668,13474,53667,11983,11983
RIGHT HAND RULE,DFS,0,441,72728,53989,23895,95994,11983,11983
BFS,PRIM,0,441,59119,86735,13953,86734,1027,1027
RIGHT HAND RULE,PRIM,0,441,101525,66307,21226,131586,1027,1027
BFS,HUNT_AND_KILL,0,441,65777,96799,18998,96798,935,935
RIGHT HAND RULE,HUNT_AND_KILL,0,441,85151,57213,22383,113490,935,935
BFS,RECURSIVE_DIVISION,0,441,77258,112313,3886,112312,9069,9069
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,51659,44846,2856,62938,10729,9069
BFS,DFS,0,441,38179,53829,13497,53828,11211,11211
RIGHT HAND RULE,DFS,0,441,100391,70605,32343,129998,11211,11211
BFS,PRIM,0,441,41179,59467,9551,59466,1007,1007
RIGHT HAND RULE,PRIM,0,441,51772,35543,11453,70078,1007,1007
BFS,HUNT_AND_KILL,0,441,64470,96785,18941,96784,927,927
RIGHT HAND RULE,HUNT_AND_KILL,0,441,65220,44409,17223,87890,927,927
BFS,RECURSIVE_DIVISION,0,441,69417,101943,3626,101942,7719,7719
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,72574,59292,4243,86214,9143,7719
BFS,DFS,0,441,47793,68705,17175,68704,14763,14763
RIGHT HAND RULE,DFS,0,441,89359,65495,28865,116226,14763,14763
BFS,PRIM,0,441,64187,95592,15506,95591,931,931
RIGHT HAND RULE,PRIM,0,441,94456,62017,20100,123102,931,931
BFS,HUNT_AND_KILL,0,441,60725,89918,17590,89917,1015,1015
RIGHT HAND RULE,HUNT_AND_KILL,0,441,115267,75615,29425,150214,1015,1015
BFS,RECURSIVE_DIVISION,0,441,64406,94394,3247,94393,6841,6841
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,74022,60799,4378,88862,8021,6841
BFS,DFS,0,441,41903,60457,15224,60456,11363,11363
RIGHT HAND RULE,DFS,0,441,59293,45299,19609,79234,11363,11363
BFS,PRIM,0,441,35100,51159,8165,51158,955,955
RIGHT HAND RULE,PRIM,0,441,75940,50365,16134,99774,955,955
BFS,HUNT_AND_KILL,0,441,65347,96801,19010,96800,895,895
RIGHT HAND RULE,HUNT_AND_KILL,0,441,68495,46291,18052,91686,895,895
BFS,RECURSIVE_DIVISION,0,441,52977,76848,2893,76847,4701,4701
RIGHT HAND RULE,RECURSIVE_DIVISION,0,441,98887,79638,6259,118430,5579,4701
BFS,DFS,0,461,54771,79346,19864,79345,17255,17255
RIGHT HAND RULE,DFS,0,461,94428,69889,30540,122522,17255,17255
BFS,PRIM,0,461,70593,105801,17110,105800,1047,1047
RIGHT HAND RULE,PRIM,0,461,99705,66637,21466,132226,1047,1047
BFS,HUNT_AND_KILL,0,461,43018,63509,12310,63508,1011,1011
RIGHT HAND RULE,HUNT_AND_KILL,0,461,114653,75347,29577,149682,1011,1011
BFS,RECURSIVE_DIVISION,0,461,28925,40943,1477,40942,2175,2175
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,132667,104726,7868,159232,2665,2175
BFS,DFS,0,461,54113,78160,19533,78159,16731,16731
RIGHT HAND RULE,DFS,0,461,92738,68943,30225,121154,16731,16731
BFS,PRIM,0,461,70365,105799,17151,105798,1003,1003
RIGHT HAND RULE,PRIM,0,461,54161,37271,11866,73538,1003,1003
BFS,HUNT_AND_KILL,0,461,69992,105266,20410,105265,971,971
RIGHT HAND RULE,HUNT_AND_KILL,0,461,77120,51581,19964,102190,971,971
BFS,RECURSIVE_DIVISION,0,461,84199,123078,4640,123077,8933,8933
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,68179,58399,4499,84122,10573,8933
BFS,DFS,0,461,64890,94673,23651,94672,16419,16419
RIGHT HAND RULE,DFS,0,461,66000,51805,21598,87190,16419,16419
BFS,PRIM,0,461,37444,54638,8708,54637,983,983
RIGHT HAND RULE,PRIM,0,461,56132,38149,12164,75314,983,983
BFS,HUNT_AND_KILL,0,461,69062,103049,20104,103048,951,951
RIGHT HAND RULE,HUNT_AND_KILL,0,461,79669,53153,20612,105354,951,951
BFS,RECURSIVE_DIVISION,0,461,53859,78069,2526,78068,6017,6017
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,94351,75411,5628,111258,7067,6017
BFS,DFS,0,461,52924,77497,19504,77496,15795,15795
RIGHT HAND RULE,DFS,0,461,93454,68953,30359,122110,15795,15795
BFS,PRIM,0,461,41403,61990,9970,61989,1043,1043
RIGHT HAND RULE,PRIM,0,461,104771,67889,21770,134734,1043,1043
BFS,HUNT_AND_KILL,0,461,70163,105355,20571,105354,947,947
RIGHT HAND RULE,HUNT_AND_KILL,0,461,82565,55041,21372,109134,947,947
BFS,RECURSIVE_DIVISION,0,461,71898,105232,3755,105231,6937,6937
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,70522,60056,4397,87578,8283,6937
BFS,DFS,0,461,66135,97550,24346,97549,12423,12423
RIGHT HAND RULE,DFS,0,461,60992,46443,19949,80462,12423,12423
BFS,PRIM,0,461,70670,105800,17161,105799,1031,1031
RIGHT HAND RULE,PRIM,0,461,80252,52961,16989,104890,1031,1031
BFS,HUNT_AND_KILL,0,461,55502,82864,16148,82863,1067,1067
RIGHT HAND RULE,HUNT_AND_KILL,0,461,24737,17535,6702,34002,1067,1067
BFS,RECURSIVE_DIVISION,0,461,69966,101844,3515,101843,7129,7129
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,66389,53916,3674,78236,8481,7129
BFS,DFS,0,461,30406,43180,10999,43179,9415,9415
RIGHT HAND RULE,DFS,0,461,90734,64667,29913,119918,9415,9415
BFS,PRIM,0,461,69904,104671,16893,104670,1095,1095
RIGHT HAND RULE,PRIM,0,461,110384,72897,23472,144698,1095,1095
BFS,HUNT_AND_KILL,0,461,57196,85423,16592,85422,1075,1075
RIGHT HAND RULE,HUNT_AND_KILL,0,461,105590,69591,26996,138106,1075,1075
BFS,RECURSIVE_DIVISION,0,461,80522,118631,4343,118630,4553,4553
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,116024,92614,7022,138772,5365,4553
BFS,DFS,0,461,29814,42393,10662,42392,7375,7375
RIGHT HAND RULE,DFS,0,461,50240,37489,16772,67602,7375,7375
BFS,PRIM,0,461,41807,61405,9883,61404,1111,1111
RIGHT HAND RULE,PRIM,0,461,25784,18211,5733,35310,1111,1111
BFS,HUNT_AND_KILL,0,461,70107,105801,20737,105800,1039,1039
RIGHT HAND RULE,HUNT_AND_KILL,0,461,111872,74473,29028,147906,1039,1039
BFS,RECURSIVE_DIVISION,0,461,78967,116100,4173,116099,6989,6989
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,90495,73568,5599,108862,8401,6989
BFS,DFS,0,461,22546,31513,7884,31512,6571,6571
RIGHT HAND RULE,DFS,0,461,137115,91803,44073,177034,6571,6571
BFS,PRIM,0,461,72045,105799,16993,105798,951,951
RIGHT HAND RULE,PRIM,0,461,84774,57111,18204,113270,951,951
BFS,HUNT_AND_KILL,0,461,24782,34648,6701,34647,967,967
RIGHT HAND RULE,HUNT_AND_KILL,0,461,75807,50383,19559,99798,967,967
BFS,RECURSIVE_DIVISION,0,461,65965,95784,3394,95783,4941,4941
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,55151,46516,3425,68254,5687,4941
BFS,DFS,0,461,62848,92537,23090,92536,15079,15079
RIGHT HAND RULE,DFS,0,461,81974,60761,26391,106442,15079,15079
BFS,PRIM,0,461,71524,105711,17075,105710,1027,1027
RIGHT HAND RULE,PRIM,0,461,57396,38517,12308,76006,1027,1027
BFS,HUNT_AND_KILL,0,461,28728,41104,7921,41103,959,959
RIGHT HAND RULE,HUNT_AND_KILL,0,461,101079,66507,25942,132054,959,959
BFS,RECURSIVE_DIVISION,0,461,79694,117190,3981,117189,8737,8737
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,81483,66239,4501,96000,10125,8737
BFS,DFS,0,461,57604,84954,21252,84953,15323,15323
RIGHT HAND RULE,DFS,0,461,67888,52229,22101,89134,15323,15323
BFS,PRIM,0,461,67436,99601,16100,99600,1119,1119
RIGHT HAND RULE,PRIM,0,461,36143,25251,8000,49382,1119,1119
BFS,HUNT_AND_KILL,0,461,70295,104214,20387,104213,1015,1015
RIGHT HAND RULE,HUNT_AND_KILL,0,461,43077,29863,11514,58710,1015,1015
BFS,RECURSIVE_DIVISION,0,461,68746,99835,3370,99834,8221,8221
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,91267,73626,5078,107360,9601,8221
BFS,DFS,0,461,34064,49056,12320,49055,9467,9467
RIGHT HAND RULE,DFS,0,461,114807,79427,37345,149386,9467,9467
BFS,PRIM,0,461,56984,83884,13462,83883,1119,1119
RIGHT HAND RULE,PRIM,0,461,32581,22925,7192,44730,1119,1119
BFS,HUNT_AND_KILL,0,461,70429,105798,20784,105797,931,931
RIGHT HAND RULE,HUNT_AND_KILL,0,461,94601,63527,24771,126122,931,931
BFS,RECURSIVE_DIVISION,0,461,77064,112152,3724,112151,8771,8771
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,68751,58731,3675,84046,10245,8771
BFS,DFS,0,461,65829,96582,24105,96581,18651,18651
RIGHT HAND RULE,DFS,0,461,78926,60893,25587,103134,18651,18651
BFS,PRIM,0,461,69539,103551,16849,103550,1055,1055
RIGHT HAND RULE,PRIM,0,461,122203,79141,25615,157226,1055,1055
BFS,HUNT_AND_KILL,0,461,70605,105801,20791,105800,975,975
RIGHT HAND RULE,HUNT_AND_KILL,0,461,98008,66155,25742,131334,975,975
BFS,RECURSIVE_DIVISION,0,461,74701,110313,3944,110312,3521,3521
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,49450,41657,3104,61892,4157,3521
BFS,DFS,0,461,25103,35553,9156,35552,7115,7115
RIGHT HAND RULE,DFS,0,461,70795,50319,23216,93522,7115,7115
BFS,PRIM,0,461,40763,60035,9553,60034,987,987
RIGHT HAND RULE,PRIM,0,461,82032,54825,17583,108662,987,987
BFS,HUNT_AND_KILL,0,461,71573,105801,20799,105800,991,991
RIGHT HAND RULE,HUNT_AND_KILL,0,461,95568,64723,25108,128454,991,991
BFS,RECURSIVE_DIVISION,0,461,83838,123222,4009,123221,8823,8823
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,65860,55533,3763,79652,10287,8823
BFS,DFS,0,461,17354,23770,5970,23769,6199,6199
RIGHT HAND RULE,DFS,0,461,140407,94391,45419,182582,6199,6199
BFS,PRIM,0,461,40447,59501,9409,59500,1127,1127
RIGHT HAND RULE,PRIM,0,461,111829,72703,23419,144278,1127,1127
BFS,HUNT_AND_KILL,0,461,46147,67975,13207,67974,1083,1083
RIGHT HAND RULE,HUNT_AND_KILL,0,461,131318,85619,33494,170154,1083,1083
BFS,RECURSIVE_DIVISION,0,461,80673,118059,4163,118058,10603,10603
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,80539,67875,4776,97558,12365,10603
BFS,DFS,0,461,61242,89448,22436,89447,14331,14331
RIGHT HAND RULE,DFS,0,461,93796,68669,30633,123006,14331,14331
BFS,PRIM,0,461,45767,67481,10666,67480,1055,1055
RIGHT HAND RULE,PRIM,0,461,107770,70489,22462,139922,1055,1055
BFS,HUNT_AND_KILL,0,461,70527,105801,20909,105800,987,987
RIGHT HAND RULE,HUNT_AND_KILL,0,461,66111,45219,17551,89450,987,987
BFS,RECURSIVE_DIVISION,0,461,40378,58785,2319,58784,2285,2285
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,118359,94016,7473,142040,2641,2285
BFS,DFS,0,461,22936,32312,8287,32311,8635,8635
RIGHT HAND RULE,DFS,0,461,116207,80815,38143,152994,8635,8635
BFS,PRIM,0,461,70870,105755,17125,105754,991,991
RIGHT HAND RULE,PRIM,0,461,80884,53555,17143,106118,991,991
BFS,HUNT_AND_KILL,0,461,71273,105797,20930,105796,963,963
RIGHT HAND RULE,HUNT_AND_KILL,0,461,85599,56827,22266,112690,963,963
BFS,RECURSIVE_DIVISION,0,461,44765,65230,2431,65229,4481,4481
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,29023,25676,1914,36836,5273,4481
BFS,DFS,0,461,19663,27499,6981,27498,6443,6443
RIGHT HAND RULE,DFS,0,461,123162,82981,39843,159518,6443,6443
BFS,PRIM,0,461,69710,104025,16978,104024,1023,1023
RIGHT HAND RULE,PRIM,0,461,112297,73471,23912,145918,1023,1023
BFS,HUNT_AND_KILL,0,461,30988,44610,8700,44609,987,987
RIGHT HAND RULE,HUNT_AND_KILL,0,461,107815,70903,27539,140818,987,987
BFS,RECURSIVE_DIVISION,0,461,77805,113222,4098,113221,7101,7101
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,82993,66990,4925,98306,8109,7101
BFS,DFS,0,461,42132,61027,15306,61026,12451,12451
RIGHT HAND RULE,DFS,0,461,58056,44751,19159,77050,12451,12451
BFS,PRIM,0,461,67506,100810,16299,100809,1015,1015
RIGHT HAND RULE,PRIM,0,461,118084,76915,24764,152814,1015,1015
BFS,HUNT_AND_KILL,0,461,66545,98819,19260,98818,1003,1003
RIGHT HAND RULE,HUNT_AND_KILL,0,461,109516,71995,27965,142986,1003,1003
BFS,RECURSIVE_DIVISION,0,461,79020,115573,3776,115572,8727,8727
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,83605,69995,4478,102972,10137,8727
BFS,DFS,0,461,55824,80954,20283,80953,17343,17343
RIGHT HAND RULE,DFS,0,461,65763,51427,21225,85510,17343,17343
BFS,PRIM,0,461,47158,70301,11325,70300,1083,1083
RIGHT HAND RULE,PRIM,0,461,41640,29007,9260,56930,1083,1083
BFS,HUNT_AND_KILL,0,461,79990,105801,20771,105800,939,939
RIGHT HAND RULE,HUNT_AND_KILL,0,461,73394,49865,19518,98790,939,939
BFS,RECURSIVE_DIVISION,0,461,85393,123466,3930,123465,12439,12439
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,62169,54148,3315,75398,14557,12439
BFS,DFS,0,461,63413,92453,23064,92452,13699,13699
RIGHT HAND RULE,DFS,0,461,88632,64991,28884,116282,13699,13699
BFS,PRIM,0,461,71434,105801,17127,105800,1047,1047
RIGHT HAND RULE,PRIM,0,461,111795,72727,23456,144406,1047,1047
BFS,HUNT_AND_KILL,0,461,65478,97339,19016,97338,1087,1087
RIGHT HAND RULE,HUNT_AND_KILL,0,461,134715,88921,34806,176754,1087,1087
BFS,RECURSIVE_DIVISION,0,461,84506,123271,4269,123270,9013,9013
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,43918,35942,2475,49592,10699,9013
BFS,DFS,0,461,32262,45724,11619,45723,11155,11155
RIGHT HAND RULE,DFS,0,461,61930,46607,20362,82058,11155,11155
BFS,PRIM,0,461,58109,86656,13991,86655,963,963
RIGHT HAND RULE,PRIM,0,461,70162,47351,15211,93738,963,963
BFS,HUNT_AND_KILL,0,461,58998,87416,17090,87415,1075,1075
RIGHT HAND RULE,HUNT_AND_KILL,0,461,30326,21251,8107,41426,1075,1075
BFS,RECURSIVE_DIVISION,0,461,82996,120914,4271,120913,8049,8049
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,77653,64447,4587,93048,9485,8049
BFS,DFS,0,461,36394,49913,12696,49912,11059,11059
RIGHT HAND RULE,DFS,0,461,103851,73543,33961,136026,11059,11059
BFS,PRIM,0,461,69717,104186,16894,104185,1147,1147
RIGHT HAND RULE,PRIM,0,461,117620,77215,24924,153282,1147,1147
BFS,HUNT_AND_KILL,0,461,51961,77080,14959,77079,1071,1071
RIGHT HAND RULE,HUNT_AND_KILL,0,461,105595,69855,27307,138638,1071,1071
BFS,RECURSIVE_DIVISION,0,461,37151,53474,1924,53473,2797,2797
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,35639,30375,2182,44602,3341,2797
BFS,DFS,0,461,68733,100555,25039,100554,19207,19207
RIGHT HAND RULE,DFS,0,461,85614,65135,27595,111062,19207,19207
BFS,PRIM,0,461,60232,89823,14508,89822,1175,1175
RIGHT HAND RULE,PRIM,0,461,24601,17559,5458,33942,1175,1175
BFS,HUNT_AND_KILL,0,461,62529,94734,18381,94733,1135,1135
RIGHT HAND RULE,HUNT_AND_KILL,0,461,131209,85985,33481,170834,1135,1135
BFS,RECURSIVE_DIVISION,0,461,71500,105021,3650,105020,5961,5961
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,51194,44761,3113,65464,7093,5961
BFS,DFS,0,461,71511,104774,26094,104773,17795,17795
RIGHT HAND RULE,DFS,0,461,97083,72185,31533,126574,17795,17795
BFS,PRIM,0,461,26713,38805,6189,38804,987,987
RIGHT HAND RULE,PRIM,0,461,76476,51029,16328,101070,987,987
BFS,HUNT_AND_KILL,0,461,70401,105797,20752,105796,967,967
RIGHT HAND RULE,HUNT_AND_KILL,0,461,87419,59421,23136,117874,967,967
BFS,RECURSIVE_DIVISION,0,461,83432,122932,4100,122931,8491,8491
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,63649,53720,3571,76964,10087,8491
BFS,DFS,0,461,35156,50670,12762,50669,12203,12203
RIGHT HAND RULE,DFS,0,461,46779,37191,15421,62178,12203,12203
BFS,PRIM,0,461,44804,65901,10502,65900,1035,1035
RIGHT HAND RULE,PRIM,0,461,106148,69453,22268,137870,1035,1035
BFS,HUNT_AND_KILL,0,461,65149,95879,18768,95878,1231,1231
RIGHT HAND RULE,HUNT_AND_KILL,0,461,21910,15975,5906,30718,1231,1231
BFS,RECURSIVE_DIVISION,0,461,80038,116741,4237,116740,7141,7141
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,95925,79178,5892,117032,8423,7141
BFS,DFS,0,461,38691,54722,13784,54721,12203,12203
RIGHT HAND RULE,DFS,0,461,51132,40157,16888,68110,12203,12203
BFS,PRIM,0,461,66390,98970,15985,98969,1043,1043
RIGHT HAND RULE,PRIM,0,461,48170,32801,10468,64558,1043,1043
BFS,HUNT_AND_KILL,0,461,41786,60778,11703,60777,1007,1007
RIGHT HAND RULE,HUNT_AND_KILL,0,461,105918,69549,27096,138090,1007,1007
BFS,RECURSIVE_DIVISION,0,461,80352,117530,4048,117529,9431,9431
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,90684,74982,5291,109272,11043,9431
BFS,DFS,0,461,28345,40040,10157,40039,9531,9531
RIGHT HAND RULE,DFS,0,461,90503,64557,29771,119582,9531,9531
BFS,PRIM,0,461,67111,100101,16110,100100,1083,1083
RIGHT HAND RULE,PRIM,0,461,48085,32919,10464,64754,1083,1083
BFS,HUNT_AND_KILL,0,461,56595,83216,16240,83215,1135,1135
RIGHT HAND RULE,HUNT_AND_KILL,0,461,26836,19503,7427,37870,1135,1135
BFS,RECURSIVE_DIVISION,0,461,59954,86999,3033,86998,4393,4393
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,36738,31562,2359,45492,5303,4393
BFS,DFS,0,461,12930,17043,4421,17042,4711,4711
RIGHT HAND RULE,DFS,0,461,75086,52107,24839,99502,4711,4711
BFS,PRIM,0,461,37570,54105,8672,54104,1031,1031
RIGHT HAND RULE,PRIM,0,461,81372,53347,17161,105662,1031,1031
BFS,HUNT_AND_KILL,0,461,71471,105801,20782,105800,1027,1027
RIGHT HAND RULE,HUNT_AND_KILL,0,461,121699,79511,31011,157994,1027,1027
BFS,RECURSIVE_DIVISION,0,461,84870,121970,4357,121969,5265,5265
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,70443,57959,4271,85174,6201,5265
BFS,DFS,0,461,41450,59438,15130,59437,14991,14991
RIGHT HAND RULE,DFS,0,461,66770,51365,21797,87738,14991,14991
BFS,PRIM,0,461,36232,52773,8444,52772,991,991
RIGHT HAND RULE,PRIM,0,461,68781,45481,14639,89970,991,991
BFS,HUNT_AND_KILL,0,461,71464,105798,20756,105797,967,967
RIGHT HAND RULE,HUNT_AND_KILL,0,461,70345,48009,18672,95050,967,967
BFS,RECURSIVE_DIVISION,0,461,80544,116875,4081,116874,7187,7187
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,34586,31217,2034,43224,8323,7187
BFS,DFS,0,461,26398,36596,9315,36595,9335,9335
RIGHT HAND RULE,DFS,0,461,39153,30655,12769,51974,9335,9335
BFS,PRIM,0,461,63642,94052,15168,94051,1083,1083
RIGHT HAND RULE,PRIM,0,461,37203,25673,8059,50262,1083,1083
BFS,HUNT_AND_KILL,0,461,19190,27204,5230,27203,955,955
RIGHT HAND RULE,HUNT_AND_KILL,0,461,63344,43147,16698,85338,955,955
BFS,RECURSIVE_DIVISION,0,461,64506,94296,3243,94295,7031,7031
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,63697,54258,3729,79030,8155,7031
BFS,DFS,0,461,18581,25566,6447,25565,6503,6503
RIGHT HAND RULE,DFS,0,461,23830,19143,7746,31782,6503,6503
BFS,PRIM,0,461,69816,105403,17056,105402,1035,1035
RIGHT HAND RULE,PRIM,0,461,89030,58827,18854,116618,1035,1035
BFS,HUNT_AND_KILL,0,461,61133,91347,17855,91346,1091,1091
RIGHT HAND RULE,HUNT_AND_KILL,0,461,140296,90253,35436,179414,1091,1091
BFS,RECURSIVE_DIVISION,0,461,57622,82926,2794,82925,4391,4391
RIGHT HAND RULE,RECURSIVE_DIVISION,0,461,44666,38709,2676,56688,5087,4391
BFS,DFS,0,461,23105,31686,7997,31685,7691,7691
RIGHT HAND RULE,DFS,0,461,137743,92011,43883,176330,7691,7691
BFS,PRIM,0,461,50130,73229,11616,73228,1067,1067
RIGHT HAND RULE,PRIM,0,461,43522,29617,9204,58166,1067,1067
BFS,HUNT_AND_KILL,0,461,68626,101393,19845,101392,991,991
RIGHT HAND RULE,HUNT_AND_KILL,0,461,60409,40771,15722,80550,991,991
